ts,learner_id,lo_id,action_id,context_json,policy,propensity,reward
2025-08-03T16:39:26,L107,LO17,C171,"{""p_mastery"": 0.09031121013035669, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.646
2025-08-03T16:47:10,L107,LO11,C162,"{""p_mastery"": 0.2206693548948043, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.672
2025-08-03T17:30:02,L107,LO18,C019,"{""p_mastery"": 0.3714290899213432, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.846
2025-08-03T17:37:35,L107,LO17,C173,"{""p_mastery"": 0.07555135494562641, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.737
2025-08-26T11:27:16,L108,LO01,C178,"{""p_mastery"": 0.0958496422211422, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.608
2025-08-26T11:47:32,L108,LO01,C041,"{""p_mastery"": 0.11558784017710252, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.501
2025-08-26T12:00:05,L108,LO20,C114,"{""p_mastery"": 0.1344896716783295, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.423
2025-08-26T12:13:12,L108,LO14,C108,"{""p_mastery"": 0.25886067798407464, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.846
2025-08-26T12:38:00,L108,LO20,C096,"{""p_mastery"": 0.14600627263765273, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.578
2025-08-26T12:46:40,L108,LO18,C086,"{""p_mastery"": 0.23602507648004614, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.65
2025-08-26T12:55:29,L108,LO12,C069,"{""p_mastery"": 0.33368525320245945, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.311
2025-08-26T13:13:21,L108,LO01,C142,"{""p_mastery"": 0.12989255287816504, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.181
2025-08-26T13:22:20,L108,LO08,C073,"{""p_mastery"": 0.2093883972424839, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 2}",sim_linucb,0.25,0.927
2025-07-21T11:33:50,L109,LO11,C075,"{""p_mastery"": 0.27172487148283414, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.198
2025-07-21T11:48:30,L109,LO30,C129,"{""p_mastery"": 0.017442046583462153, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.264
2025-07-21T12:15:04,L109,LO30,C107,"{""p_mastery"": 0.016947650425333735, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.606
2025-07-21T12:23:01,L109,LO19,C053,"{""p_mastery"": 0.2709994318382176, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.779
2025-07-21T12:37:10,L109,LO11,C161,"{""p_mastery"": 0.2878974360781637, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 9}",sim_linucb,0.25,0.343
2025-07-21T12:54:35,L109,LO30,C087,"{""p_mastery"": 0.01845312756724137, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.698
2025-07-21T13:16:49,L109,LO16,C147,"{""p_mastery"": 0.28714078799420667, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.679
2025-07-21T13:27:32,L109,LO28,C072,"{""p_mastery"": 0.3768782097518798, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.658
2025-07-21T13:42:45,L109,LO30,C020,"{""p_mastery"": 0.016827112889464743, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.924
2025-07-21T14:12:16,L109,LO30,C020,"{""p_mastery"": 0.023461446997914713, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.456
2025-07-31T12:04:36,L110,LO13,C071,"{""p_mastery"": 0.18594336604042225, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 9}",sim_linucb,0.25,0.708
2025-07-31T12:43:55,L110,LO06,C029,"{""p_mastery"": 0.3080224866293777, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 8}",sim_linucb,0.25,0.097
2025-07-31T13:03:32,L110,LO19,C031,"{""p_mastery"": 0.37667637171648405, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.799
2025-07-31T13:47:32,L110,LO21,C080,"{""p_mastery"": 0.36112717661237625, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.916
2025-07-31T14:07:17,L110,LO17,C169,"{""p_mastery"": 0.22339671915228668, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.449
2025-07-31T14:21:21,L110,LO24,C051,"{""p_mastery"": 0.4186447018906398, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.792
2025-07-31T14:38:44,L110,LO18,C113,"{""p_mastery"": 0.31031833651441615, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.153
2025-08-21T16:44:17,L111,LO10,C115,"{""p_mastery"": 0.17287168363606356, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.847
2025-08-21T16:57:00,L111,LO23,C031,"{""p_mastery"": 0.2235848031519099, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.694
2025-08-21T17:10:37,L111,LO07,C138,"{""p_mastery"": 0.0989691724769117, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.451
2025-08-21T17:24:30,L111,LO10,C117,"{""p_mastery"": 0.18323514098261753, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.102
2025-08-21T17:40:02,L111,LO27,C165,"{""p_mastery"": 0.23086598180347395, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 6}",sim_linucb,0.25,0.437
2025-08-21T17:47:44,L111,LO11,C162,"{""p_mastery"": 0.23083763132142196, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.404
2025-08-13T16:38:17,L112,LO01,C148,"{""p_mastery"": 0.27096986909503534, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 3}",sim_linucb,0.25,0.537
2025-08-13T16:57:58,L112,LO05,C149,"{""p_mastery"": 0.32419752416860764, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.552
2025-08-13T17:14:58,L112,LO11,C061,"{""p_mastery"": 0.37902716825098304, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.315
2025-08-13T17:36:26,L112,LO01,C148,"{""p_mastery"": 0.2540872356063412, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 3}",sim_linucb,0.25,0.424
2025-08-13T17:55:18,L112,LO17,C169,"{""p_mastery"": 0.38375561129393376, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 6}",sim_linucb,0.25,0.476
2025-08-13T18:32:39,L112,LO28,C072,"{""p_mastery"": 0.40059912553892135, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 5}",sim_linucb,0.25,0.577
2025-08-13T18:45:21,L112,LO05,C061,"{""p_mastery"": 0.3461343531013241, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.108
2025-08-28T12:52:32,L113,LO06,C003,"{""p_mastery"": 0.18446185501548928, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 3}",sim_linucb,0.25,0.435
2025-08-28T13:12:54,L113,LO06,C102,"{""p_mastery"": 0.22998592505562415, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.409
2025-08-28T13:33:29,L113,LO23,C031,"{""p_mastery"": 0.3862019952472744, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 5}",sim_linucb,0.25,0.945
2025-08-28T14:06:46,L113,LO17,C169,"{""p_mastery"": 0.29095783505000583, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.778
2025-08-28T14:15:14,L113,LO24,C131,"{""p_mastery"": 0.2871330630066546, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.438
2025-08-13T10:27:08,L114,LO20,C096,"{""p_mastery"": 0.1849410347055054, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.42
2025-08-13T10:41:08,L114,LO11,C061,"{""p_mastery"": 0.14578688886848834, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.672
2025-08-13T10:53:07,L114,LO20,C131,"{""p_mastery"": 0.20657826996639758, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.834
2025-08-13T11:11:29,L114,LO01,C041,"{""p_mastery"": 0.4141252150093878, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.587
2025-08-13T11:20:37,L114,LO26,C137,"{""p_mastery"": 0.34796951921407104, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.719
2025-08-13T11:39:19,L114,LO20,C096,"{""p_mastery"": 0.23335571324700552, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.464
2025-08-13T11:57:48,L114,LO15,C016,"{""p_mastery"": 0.1309806613482061, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 12}",sim_linucb,0.25,0.283
2025-08-13T12:13:04,L114,LO15,C172,"{""p_mastery"": 0.13399274465254338, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.731
2025-08-13T12:17:59,L114,LO28,C072,"{""p_mastery"": 0.17428411360152304, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.527
2025-07-04T12:09:01,L115,LO19,C084,"{""p_mastery"": 0.15337734569552067, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.485
2025-07-04T13:12:34,L115,LO13,C018,"{""p_mastery"": 0.19632993972998342, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.628
2025-07-04T13:31:10,L115,LO08,C093,"{""p_mastery"": 0.3367101026835679, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.447
2025-07-16T11:50:37,L116,LO26,C103,"{""p_mastery"": 0.35373475921823166, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.325
2025-07-16T12:22:02,L116,LO09,C047,"{""p_mastery"": 0.330453824035735, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.054
2025-07-16T12:34:24,L116,LO01,C041,"{""p_mastery"": 0.3196400693053461, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.568
2025-07-16T13:14:52,L116,LO26,C103,"{""p_mastery"": 0.3640808306250432, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.655
2025-07-16T13:19:58,L116,LO19,C040,"{""p_mastery"": 0.2825593922636387, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 9}",sim_linucb,0.25,0.404
2025-07-16T13:45:32,L116,LO16,C069,"{""p_mastery"": 0.2808666634675391, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.191
2025-07-16T13:50:04,L116,LO15,C023,"{""p_mastery"": 0.43555620696195724, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.735
2025-08-27T17:16:26,L117,LO12,C122,"{""p_mastery"": 0.16482569443997924, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.664
2025-08-27T17:37:50,L117,LO18,C086,"{""p_mastery"": 0.17683246363220095, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.277
2025-08-27T17:48:47,L117,LO26,C055,"{""p_mastery"": 0.1073090316559851, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.607
2025-08-27T18:42:58,L117,LO11,C162,"{""p_mastery"": 0.21445447923487881, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.948
2025-08-27T19:00:11,L117,LO25,C164,"{""p_mastery"": 0.2625629610343776, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.493
2025-08-27T19:06:41,L117,LO18,C086,"{""p_mastery"": 0.17683261566004843, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.424
2025-07-02T10:49:08,L118,LO19,C084,"{""p_mastery"": 0.056887858804649014, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 8}",sim_linucb,0.25,0.602
2025-07-02T11:11:23,L118,LO03,C082,"{""p_mastery"": 0.11744029268834781, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 5}",sim_linucb,0.25,0.237
2025-07-02T11:27:29,L118,LO30,C129,"{""p_mastery"": 0.14758423837737075, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 7}",sim_linucb,0.25,0.681
2025-07-02T11:36:10,L118,LO27,C022,"{""p_mastery"": 0.15543807255425066, ""fail_streak"": 3, ""pref"": ""handout"", ""duration"": 3}",sim_linucb,0.25,0.551
2025-07-06T17:19:34,L119,LO24,C163,"{""p_mastery"": 0.199542175161647, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 10}",sim_linucb,0.25,0.274
2025-07-06T17:30:02,L119,LO08,C092,"{""p_mastery"": 0.26675029908193226, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 8}",sim_linucb,0.25,0.158
2025-07-06T17:39:54,L119,LO03,C034,"{""p_mastery"": 0.34700053489598975, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.762
2025-07-06T17:58:09,L119,LO21,C105,"{""p_mastery"": 0.3385256028287379, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 5}",sim_linucb,0.25,0.786
2025-07-06T18:42:43,L119,LO03,C149,"{""p_mastery"": 0.3339031774339859, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.172
2025-07-06T18:58:56,L119,LO06,C083,"{""p_mastery"": 0.35066447310867777, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.868
2025-08-11T13:39:14,L120,LO30,C125,"{""p_mastery"": 0.17976643227801456, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.564
2025-08-11T14:00:57,L120,LO25,C006,"{""p_mastery"": 0.2338643140910824, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.352
2025-08-11T14:33:39,L120,LO30,C129,"{""p_mastery"": 0.25784564510864455, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.312
2025-08-11T14:44:32,L120,LO04,C081,"{""p_mastery"": 0.3830131034993394, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.89
2025-08-11T15:01:10,L120,LO28,C072,"{""p_mastery"": 0.2472714945485264, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.367
2025-07-31T16:35:36,L121,LO22,C053,"{""p_mastery"": 0.21066085492877953, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 2}",sim_linucb,0.25,0.56
2025-07-31T17:09:01,L121,LO06,C029,"{""p_mastery"": 0.05905784413969692, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 8}",sim_linucb,0.25,0.739
2025-07-31T17:23:03,L121,LO24,C051,"{""p_mastery"": 0.33275399183623694, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.22
2025-07-31T17:41:56,L121,LO06,C108,"{""p_mastery"": 0.0681628207261328, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.759
2025-07-31T17:56:15,L121,LO19,C135,"{""p_mastery"": 0.2524407654059152, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 7}",sim_linucb,0.25,0.458
2025-07-31T18:05:59,L121,LO08,C091,"{""p_mastery"": 0.11396978933245894, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 3}",sim_linucb,0.25,0.264
2025-07-31T18:18:45,L121,LO26,C154,"{""p_mastery"": 0.19793461930424353, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 8}",sim_linucb,0.25,0.318
2025-07-31T18:38:05,L121,LO12,C122,"{""p_mastery"": 0.3266057291479388, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.68
2025-08-24T10:32:03,L122,LO02,C099,"{""p_mastery"": 0.163151302950111, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.138
2025-08-24T10:46:20,L122,LO01,C148,"{""p_mastery"": 0.23618821243884405, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.563
2025-08-24T11:16:07,L122,LO02,C120,"{""p_mastery"": 0.1521924611056701, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.663
2025-08-24T12:11:43,L122,LO10,C001,"{""p_mastery"": 0.2684234979673323, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 5}",sim_linucb,0.25,0.803
2025-08-24T12:17:25,L122,LO15,C023,"{""p_mastery"": 0.34424253696407925, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.349
2025-08-24T12:29:34,L122,LO26,C065,"{""p_mastery"": 0.3222474526499649, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 3}",sim_linucb,0.25,0.834
2025-07-09T14:15:39,L123,LO11,C007,"{""p_mastery"": 0.420907216432005, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 11}",sim_linucb,0.25,0.431
2025-07-09T14:35:28,L123,LO21,C160,"{""p_mastery"": 0.3103428876783091, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.228
2025-07-09T15:05:31,L123,LO01,C041,"{""p_mastery"": 0.4044555919119783, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.638
2025-07-09T15:14:31,L123,LO21,C099,"{""p_mastery"": 0.38806511027925833, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.797
2025-07-09T15:21:53,L123,LO11,C101,"{""p_mastery"": 0.4414346614382633, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.347
2025-07-09T15:32:48,L123,LO03,C127,"{""p_mastery"": 0.33917430685439787, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.636
2025-07-09T15:56:16,L123,LO01,C148,"{""p_mastery"": 0.4360297360112796, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.553
2025-07-05T10:50:34,L124,LO09,C007,"{""p_mastery"": 0.09994212520710226, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 11}",sim_linucb,0.25,0.426
2025-07-05T11:51:12,L124,LO09,C047,"{""p_mastery"": 0.11356219052489697, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 4}",sim_linucb,0.25,0.674
2025-07-05T12:15:47,L124,LO23,C031,"{""p_mastery"": 0.11054884597930699, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 5}",sim_linucb,0.25,0.904
2025-07-05T12:26:54,L124,LO26,C154,"{""p_mastery"": 0.1686932777636333, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 8}",sim_linucb,0.25,0.101
2025-07-05T12:40:42,L124,LO14,C163,"{""p_mastery"": 0.2421387870066503, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 10}",sim_linucb,0.25,0.576
2025-07-05T12:55:28,L124,LO09,C007,"{""p_mastery"": 0.14913872343022194, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 11}",sim_linucb,0.25,0.319
2025-07-05T13:08:39,L124,LO23,C013,"{""p_mastery"": 0.11324066315271042, ""fail_streak"": 3, ""pref"": ""article"", ""duration"": 6}",sim_linucb,0.25,0.355
2025-08-08T11:10:57,L125,LO11,C113,"{""p_mastery"": 0.3068913713059104, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.891
2025-08-08T12:12:21,L125,LO14,C146,"{""p_mastery"": 0.08983429423443548, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.807
2025-08-08T12:32:12,L125,LO14,C146,"{""p_mastery"": 0.10688768028795108, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.497
2025-08-08T12:39:06,L125,LO02,C099,"{""p_mastery"": 0.23633939015880154, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 4}",sim_linucb,0.25,0.753
2025-08-08T12:47:25,L125,LO26,C111,"{""p_mastery"": 0.29247642435416704, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 7}",sim_linucb,0.25,0.56
2025-08-08T12:59:45,L125,LO04,C079,"{""p_mastery"": 0.30579242392909306, ""fail_streak"": 3, ""pref"": ""text"", ""duration"": 2}",sim_linucb,0.25,0.816
2025-07-03T10:47:11,L126,LO17,C098,"{""p_mastery"": 0.10644481895278324, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 6}",sim_linucb,0.25,0.292
2025-07-03T10:59:54,L126,LO07,C039,"{""p_mastery"": 0.11587315271182443, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 2}",sim_linucb,0.25,0.322
2025-07-03T11:11:17,L126,LO19,C135,"{""p_mastery"": 0.2548516167706951, ""fail_streak"": 3, ""pref"": ""blog"", ""duration"": 7}",sim_linucb,0.25,0.117
2025-08-06T11:53:05,L127,LO29,C038,"{""p_mastery"": 0.2128607448317, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.3
2025-08-06T12:27:08,L127,LO19,C053,"{""p_mastery"": 0.2947833605563442, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.244
2025-08-06T13:01:10,L127,LO17,C169,"{""p_mastery"": 0.3007226992827391, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.512
2025-08-06T13:16:41,L127,LO19,C018,"{""p_mastery"": 0.3155569153256232, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.374
2025-07-10T17:28:22,L128,LO25,C023,"{""p_mastery"": 0.31092959105138246, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.298
2025-07-10T18:01:53,L128,LO28,C008,"{""p_mastery"": 0.1626319459916141, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.28
2025-07-10T18:29:21,L128,LO28,C156,"{""p_mastery"": 0.1427834656381478, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.558
2025-07-10T19:00:32,L128,LO28,C156,"{""p_mastery"": 0.14800831625658684, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.3
2025-07-10T19:07:46,L128,LO07,C030,"{""p_mastery"": 0.3653674163874343, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 5}",sim_linucb,0.25,0.565
2025-07-10T19:21:22,L128,LO30,C085,"{""p_mastery"": 0.41423373230646543, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.254
2025-08-23T14:14:24,L129,LO29,C022,"{""p_mastery"": 0.297066758402985, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.238
2025-08-23T14:26:12,L129,LO03,C073,"{""p_mastery"": 0.4072570848833164, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 2}",sim_linucb,0.25,0.954
2025-08-23T14:30:32,L129,LO11,C075,"{""p_mastery"": 0.23293092731499154, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.217
2025-08-23T14:43:39,L129,LO12,C011,"{""p_mastery"": 0.11504512672297429, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.74
2025-08-23T15:01:00,L129,LO02,C065,"{""p_mastery"": 0.31156087931412807, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 3}",sim_linucb,0.25,0.398
2025-08-23T15:09:17,L129,LO12,C035,"{""p_mastery"": 0.12439507079573062, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.601
2025-08-23T15:17:43,L129,LO09,C007,"{""p_mastery"": 0.34747791643348863, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 11}",sim_linucb,0.25,0.66
2025-08-01T12:44:18,L130,LO16,C120,"{""p_mastery"": 0.15853828200311662, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 4}",sim_linucb,0.25,0.695
2025-08-01T12:49:31,L130,LO20,C042,"{""p_mastery"": 0.20933899044461893, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 8}",sim_linucb,0.25,0.8
2025-08-01T12:58:33,L130,LO18,C157,"{""p_mastery"": 0.21903037276634924, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 6}",sim_linucb,0.25,0.295
2025-08-01T13:27:31,L130,LO11,C061,"{""p_mastery"": 0.3658065065643311, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.791
2025-08-01T14:32:32,L130,LO15,C119,"{""p_mastery"": 0.38895880097004437, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 9}",sim_linucb,0.25,0.607
2025-08-01T14:49:45,L130,LO08,C139,"{""p_mastery"": 0.223506759683558, ""fail_streak"": 3, ""pref"": ""video"", ""duration"": 7}",sim_linucb,0.25,0.331
2025-08-29T16:14:11,L131,LO13,C090,"{""p_mastery"": 0.23274520284360026, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 7}",sim_linucb,0.25,0.346
2025-08-29T16:29:21,L131,LO02,C124,"{""p_mastery"": 0.2665689127632834, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 6}",sim_linucb,0.25,0.207
2025-08-29T16:47:11,L131,LO01,C041,"{""p_mastery"": 0.19814704785479906, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 4}",sim_linucb,0.25,0.134
2025-08-29T17:01:35,L131,LO04,C155,"{""p_mastery"": 0.35380639186807017, ""fail_streak"": 3, ""pref"": ""ppt"", ""duration"": 5}",sim_linucb,0.25,0.519
